"","global","habitat","site","treatment","plot","trait","mean","variance","skewness","kurtosis"
"259","global","ridge","2","snowfence","X2SF","dweight",0.0324213333333333,9.30250509539843e-05,0.268589854421032,-0.187055673501539
"260","global","ridge","2","snowfence","X2SF","fweight",0.0705168416666667,0.000392111924260592,0.400858189979771,-0.360831167436728
"261","global","ridge","2","snowfence","X2SF","height",3.33808333333333,3.76354693462402,2.26969781205977,8.3374446899623
"262","global","ridge","2","snowfence","X2SF","leafa",3.0272181466675,1.165005754523,0.0406034534553174,-0.177793153327007
"263","global","ridge","2","snowfence","X2SF","wC",51.129,2.46294444444445,-0.48458648691581,-0.398974908138303
"264","global","ridge","2","snowfence","X2SF","wN",1.1336,0.273653575757576,0.511965383388339,-1.45289836573626
"265","global","ridge","3","control","X3C","CN_ratio",47.2057485021,503.334085065058,0.644577766904272,-1.31594766547392
"266","global","ridge","3","control","X3C","LDMC",0.439465707053484,0.00122068509926794,0.15732800620435,-1.05454161310234
"267","global","ridge","3","control","X3C","SLA",106.468877221363,347.526225670508,0.36425565666328,-0.887045904094194
"268","global","ridge","3","control","X3C","d13C",-29.4004,0.740989737373737,-0.0508421483208401,-1.17963468110666
"269","global","ridge","3","control","X3C","d15N",-4.5076,3.71319216161616,0.681524239562803,0.241897996773529
"270","global","ridge","3","control","X3C","dweight",0.0289795,0.000120664449242424,0.474990698895846,-0.421736519268261
"271","global","ridge","3","control","X3C","fweight",0.066931725,0.000433807439229167,0.61827977560226,0.12288374069511
"272","global","ridge","3","control","X3C","height",3.08516666666667,5.24558723344557,3.46276972078727,13.2855558805496
"273","global","ridge","3","control","X3C","leafa",3.33374592933833,0.978341223693911,0.282237376623836,-0.302160764990623
"274","global","ridge","3","control","X3C","wC",51.092,1.50264848484848,0.097671640604641,-1.20394849293674
"275","global","ridge","3","control","X3C","wN",1.2758,0.23206703030303,-0.150466903690062,-1.59989769436049
"276","global","ridge","3","snowfence","X3SF","CN_ratio",58.9905330061,502.425380698577,-0.439002859835738,-1.44298224606262
"277","global","ridge","3","snowfence","X3SF","LDMC",0.466318184863681,0.000926817121041292,-0.607417842356567,0.35257828366593
"278","global","ridge","3","snowfence","X3SF","SLA",99.1357383050447,483.551228952314,-0.66115437597843,0.664610652718712
"279","global","ridge","3","snowfence","X3SF","d13C",-29.0989,0.826939181818182,-0.641776808463001,-0.72357773101438
"280","global","ridge","3","snowfence","X3SF","d15N",-5.1992,3.12568218181818,1.44520026803808,2.75320477229091
"281","global","ridge","3","snowfence","X3SF","dweight",0.0332940833333333,0.000100268137338664,0.657817798467884,-0.151350015575133
"282","global","ridge","3","snowfence","X3SF","fweight",0.07344945,0.000422318490561448,0.244386718277808,-0.267929493801158
"283","global","ridge","3","snowfence","X3SF","height",3.43291666666667,5.83722134539843,2.69761892447893,8.78638154131793
"284","global","ridge","3","snowfence","X3SF","leafa",3.37627899460833,1.11368129691215,-0.286541872606712,0.206006632614902
"285","global","ridge","3","snowfence","X3SF","wC",51.4183,2.55207687878788,-1.04963907220509,0.370517879937309
"286","global","ridge","3","snowfence","X3SF","wN",1.006,0.236094949494949,1.06314579507433,-0.543398025466514
"287","global","ridge","4","control","X4C","CN_ratio",65.3481644004,324.070150141461,-1.09693381323688,-0.0702164465110462
"288","global","ridge","4","control","X4C","LDMC",0.471145064568084,0.00130157317105399,-2.7269391899238,14.2961267614551
"289","global","ridge","4","control","X4C","SLA",100.545507122786,621.579157482254,3.07047339323701,13.3566075657551
"290","global","ridge","4","control","X4C","d13C",-29.0156,0.646899636363637,-1.06798086893824,0.304367498397175
"291","global","ridge","4","control","X4C","d15N",-5.2681,2.40962766666667,0.56763929017898,-0.783284572457422
"292","global","ridge","4","control","X4C","dweight",0.0348644166666667,9.03489405934343e-05,0.12781264012739,0.111706100205803
"293","global","ridge","4","control","X4C","fweight",0.0780808333333333,0.000483768378928171,1.19318480410574,3.91795765663453
"294","global","ridge","4","control","X4C","height",3.28158333333333,2.64723947109989,3.3861329404511,17.5882335329902
"295","global","ridge","4","control","X4C","leafa",3.32047852287333,0.992863225103201,1.04243655403793,2.48715138978818
"296","global","ridge","4","control","X4C","wC",51.9753,1.10429182828283,-0.888846041630133,0.265027346625906
"297","global","ridge","4","control","X4C","wN",0.9374,0.270700242424242,2.42129953867205,6.53112656339434
"298","global","ridge","4","snowfence","X4SF","CN_ratio",54.7062611391,553.002812200084,-0.0521719024768694,-1.74559444264584
"299","global","ridge","4","snowfence","X4SF","LDMC",0.463680634205808,0.00109240593140015,-0.535821039183232,-0.168197252446837
"300","global","ridge","4","snowfence","X4SF","SLA",100.387875536569,290.356107759202,0.674141057537706,-0.624388380000825
"301","global","ridge","4","snowfence","X4SF","d13C",-29.2286,0.844014181818182,-0.414801919070861,-1.13271841943314
"302","global","ridge","4","snowfence","X4SF","d15N",-5.1043,3.08030758585859,0.996230937139855,0.962674202962293
"303","global","ridge","4","snowfence","X4SF","dweight",0.03485825,0.00010346853604798,0.597258825554806,-0.392049221182358
"304","global","ridge","4","snowfence","X4SF","fweight",0.074311725,0.0004769330061203,0.499819065060266,0.319672332717619
"305","global","ridge","4","snowfence","X4SF","height",3.49708333333333,4.50231113215488,2.87640314764769,10.284678014386
"306","global","ridge","4","snowfence","X4SF","leafa",3.28997995560667,0.713450152224146,0.0791361200397557,-0.441027325967826
"307","global","ridge","4","snowfence","X4SF","wC",51.4856,1.60792185858586,-0.349394810696649,-1.0573233791544
"308","global","ridge","4","snowfence","X4SF","wN",1.1298,0.278054505050505,0.559357014612543,-1.44619164833848
"309","global","ridge","5","control","X5C","CN_ratio",58.9549558557,372.248780870459,-0.419362609358044,-1.31371398349329
"310","global","ridge","5","control","X5C","LDMC",0.454117884362811,0.00155823687867909,-0.29446453760045,-0.667471243464462
"311","global","ridge","5","control","X5C","SLA",84.8868098881151,831.62053650695,-0.255652702003939,-0.714200678125086
"312","global","ridge","5","control","X5C","d13C",-28.9308,0.711445818181818,-0.80468765525396,-0.32032532640661
"313","global","ridge","5","control","X5C","d15N",-5.0655,2.18388964646465,0.728180968480788,0.174642004358822
"314","global","ridge","5","control","X5C","dweight",0.0306020833333333,0.000124507936833614,0.51674747074064,-0.318233466186084
"315","global","ridge","5","control","X5C","fweight",0.0652516666666667,0.00040846810325477,0.913421648236201,0.481319639950237
"316","global","ridge","5","control","X5C","height",2.16133333333333,0.994095847362514,0.22655380468102,-0.403802876428123
"317","global","ridge","5","control","X5C","leafa",2.409899577505,1.17953370362427,0.44020143408111,-0.546960291627215
"318","global","ridge","5","control","X5C","wC",50.6097,4.41988374747475,-0.324243150477903,-1.35897259651603
"319","global","ridge","5","control","X5C","wN",1.0223,0.171716878787879,0.724990938197594,-1.19794789510661
"320","global","ridge","5","snowfence","X5SF","CN_ratio",55.8168286917,529.311986362539,0.0426327144238832,-1.67501441551675
"321","global","ridge","5","snowfence","X5SF","LDMC",0.465289702869791,0.00181279250956418,-0.975838348058761,1.07132571449562
"322","global","ridge","5","snowfence","X5SF","SLA",101.964221672348,322.436023726701,-0.110584074078082,0.232108518910341
"323","global","ridge","5","snowfence","X5SF","d13C",-29.312,0.847323232323232,-0.329275807878943,-1.24083666873851
"324","global","ridge","5","snowfence","X5SF","d15N",-5.0943,3.67164495959596,1.50483859940904,2.542732844532
"325","global","ridge","5","snowfence","X5SF","dweight",0.0312258333333333,9.08104131593715e-05,0.645606000288449,0.661510601553851
"326","global","ridge","5","snowfence","X5SF","fweight",0.06684825,0.000380581206923401,0.480865660218341,0.21723565158091
"327","global","ridge","5","snowfence","X5SF","height",2.888,2.46506217732884,4.30251072866313,25.0482813672708
"328","global","ridge","5","snowfence","X5SF","leafa",3.16432503256417,1.17357699007871,0.000257486482601789,-0.605377937918803
"329","global","ridge","5","snowfence","X5SF","wC",51.2562,1.95215107070707,-0.918194445076152,0.582137658315176
"330","global","ridge","5","snowfence","X5SF","wN",1.0639,0.217531101010101,0.633687028961494,-1.16439975294158
"331","global","fen","1","control","D1C","CN_ratio",40.0997876253,293.3066072787,0.864263493320488,-0.268636442433744
"332","global","fen","1","control","D1C","LDMC",0.413524516509154,0.00272017237765879,-0.254645168715249,-0.813552831398271
"333","global","fen","1","control","D1C","SLA",105.276274508608,578.639160830925,0.998756023855466,1.8927606840718
"334","global","fen","1","control","D1C","d13C",-28.6906,1.14600973737374,-0.0716234197581228,-0.415783213688307
"335","global","fen","1","control","D1C","d15N",-3.5639,10.7874927171717,-0.0167010932540132,-1.13607905720544
"336","global","fen","1","control","D1C","dweight",0.0520723333333333,0.00242782869231201,2.23716321001424,5.16958273763987
"337","global","fen","1","control","D1C","fweight",0.123962666666667,0.0133820631221661,2.02396798359108,4.09152456101836
"338","global","fen","1","control","D1C","height",7.7455,35.2729102413019,2.17559420238168,7.11970752921685
"339","global","fen","1","control","D1C","leafa",3.82529397022667,6.62149283611452,1.87012356906627,4.0554178919933
"340","global","fen","1","control","D1C","wC",49.7897,8.42051203030303,-0.241433862734581,-1.55064734600761
"341","global","fen","1","control","D1C","wN",1.3518,0.208905818181818,0.393805656664185,-0.630620613720336
"342","global","fen","1","snowfence","D1SF","CN_ratio",34.8643273539,222.721647650505,1.65664760449309,1.99267893733968
"343","global","fen","1","snowfence","D1SF","LDMC",0.402992891307903,0.00275602942998659,-0.867242807579329,1.4368679660012
"344","global","fen","1","snowfence","D1SF","SLA",114.866914469918,845.258382001295,0.645527632368779,0.0755909630734282
"345","global","fen","1","snowfence","D1SF","d13C",-28.7042,1.36342864646465,-0.264476085479858,-0.883294974349051
"346","global","fen","1","snowfence","D1SF","d15N",-2.7094,7.29786428282828,-0.381849447650634,-0.767805922195473
"347","global","fen","1","snowfence","D1SF","dweight",0.047641,0.00154420605594837,3.10735679253985,11.5442373947102
"348","global","fen","1","snowfence","D1SF","fweight",0.115998883333333,0.00818496135898176,2.4890777323851,8.09848225131434
"349","global","fen","1","snowfence","D1SF","height",8.2815,55.2246711279461,3.35969862725593,15.8014239044216
"350","global","fen","1","snowfence","D1SF","leafa",4.24965286384417,3.40855278107695,0.363914060035766,-0.448715323420584
"351","global","fen","1","snowfence","D1SF","wC",49.1589,6.59096948484849,-0.268663789495797,0.706982285458823
"352","global","fen","1","snowfence","D1SF","wN",1.5736,0.236813171717172,-0.564243186412215,-0.864155965002315
"353","global","fen","2","control","D2C","CN_ratio",28.2632068428,52.1566658182303,2.97942010521847,14.2207310327097
"354","global","fen","2","control","D2C","LDMC",0.380506755391045,0.00147493521327658,-1.27967935605589,3.35568391769123
"355","global","fen","2","control","D2C","SLA",104.088869629223,1078.97573003765,1.04329096927579,0.338020878183852
"356","global","fen","2","control","D2C","d13C",-28.096,1.11176767676768,-1.20438473588626,0.94478625202821
"357","global","fen","2","control","D2C","d15N",-1.478,5.44867878787879,-1.83577904195963,3.2210509461073
"358","global","fen","2","control","D2C","dweight",0.0477380833333333,0.00167317792824776,2.41212080647949,8.9437338067884
"359","global","fen","2","control","D2C","fweight",0.148289333333333,0.00634334352424243,0.108943499438279,-1.43162432225652
"360","global","fen","2","control","D2C","height",8.42125,16.6623181467452,-0.0115982768655925,-1.11558285358548
"361","global","fen","2","control","D2C","leafa",4.977549792015,4.83810209380858,-0.118023643631655,-0.887595062057325
"362","global","fen","2","control","D2C","wC",47.1132,6.1790341010101,-0.496866386661308,3.38530330820786
"363","global","fen","2","control","D2C","wN",1.7456,0.101608727272727,-0.501470567105997,-0.562619604655209
"364","global","fen","2","snowfence","D2SF","CN_ratio",30.7443531525,79.6169934732353,2.08733342783125,5.04689282979461
"365","global","fen","2","snowfence","D2SF","LDMC",0.379217999260073,0.00389856631239929,-1.04130825096279,4.68415686168653
"366","global","fen","2","snowfence","D2SF","SLA",111.094570351281,977.723356350659,0.754278888599295,-0.0253548308043552
"367","global","fen","2","snowfence","D2SF","d13C",-28.1842,1.26086096969697,-0.407695731282183,-0.260247399398458
"368","global","fen","2","snowfence","D2SF","d15N",-1.5818,5.67518662626263,-0.976807761282297,-0.00712207599660974
"369","global","fen","2","snowfence","D2SF","dweight",0.03464125,0.000580899116687711,1.35913938910969,1.07748165081099
"370","global","fen","2","snowfence","D2SF","fweight",0.102084066666667,0.00578029982454097,0.915082168001912,-0.399351123423731
"371","global","fen","2","snowfence","D2SF","height",7.535,22.8073653198653,0.728443595322568,-0.220927073626748
"372","global","fen","2","snowfence","D2SF","leafa",4.1918765490225,5.28785133764783,0.34148143525986,-1.07148034604307
"373","global","fen","2","snowfence","D2SF","wC",47.7981,5.74024180808081,-0.0351199304052663,2.41826356424668
"374","global","fen","2","snowfence","D2SF","wN",1.6233,0.153076878787879,-0.584038407146102,-0.281330865816864
"375","global","fen","3","control","D3C","CN_ratio",28.3961119975,29.3998147158842,1.28585944891406,2.16492836868949
"376","global","fen","3","control","D3C","LDMC",0.384062803843761,0.00128808758094904,-0.437315122230169,2.4950803733941
"377","global","fen","3","control","D3C","SLA",98.7496922686244,485.005260429786,0.598126388645335,0.944266236184325
"378","global","fen","3","control","D3C","d13C",-27.8628,0.82507894949495,-1.09853075015926,1.25345271229608
"379","global","fen","3","control","D3C","d15N",-0.5883,3.08248091919192,-2.09692716681184,5.2140909763165
"380","global","fen","3","control","D3C","dweight",0.0520489166666667,0.00118193889822531,0.173508714646291,-1.40798222834305
"381","global","fen","3","control","D3C","fweight",0.14543575,0.00810355230119949,-0.0625471792263407,-1.51848978003144
"382","global","fen","3","control","D3C","height",9.47883333333333,17.7903555274972,0.0322029470349914,0.0957358136320452
